hIp1,hRs1,nbSlow,rescuedDynamicFastMed,rescuedDynamicMax,rescuedDynamicMed,rescuedDynamicMin,rescuedDynamicSlowMed,zombifiedDynamicMed
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,2.5,16.0,2.5,1.0,0.0,5.5
1.0,0.1,25,22.0,36.0,22.0,4.0,0.0,11.5
1.0,0.1,25,20.0,31.0,22.0,14.0,1.5,12.0
1.0,0.1,25,15.5,44.0,15.5,7.0,1.0,18.5
1.0,0.1,25,14.5,33.0,15.5,2.0,0.0,14.0
1.0,0.1,25,10.0,36.0,10.5,0.0,0.5,13.5
1.0,0.1,25,9.5,24.0,10.0,0.0,0.5,9.0
1.0,0.1,25,3.0,18.0,3.0,0.0,0.0,6.5
1.0,0.1,25,3.0,14.0,3.0,0.0,0.0,6.0
1.0,0.1,25,1.5,6.0,1.5,0.0,0.0,5.5
1.0,0.1,25,0.0,4.0,0.0,0.0,0.0,3.5
1.0,0.1,25,0.0,8.0,0.0,0.0,0.0,1.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.5
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1,25,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,1.5,5.0,1.5,0.0,0.0,3.5
0.1,0.30000000000000004,50,24.5,43.0,24.5,5.0,0.0,7.0
0.1,0.30000000000000004,50,33.5,82.0,33.5,13.0,0.0,13.5
0.1,0.30000000000000004,50,28.0,64.0,28.0,8.0,0.0,18.0
0.1,0.30000000000000004,50,17.5,31.0,17.5,6.0,0.0,14.5
0.1,0.30000000000000004,50,12.0,26.0,12.0,5.0,0.0,9.5
0.1,0.30000000000000004,50,8.5,41.0,8.5,2.0,0.0,7.0
0.1,0.30000000000000004,50,2.0,30.0,2.0,0.0,0.0,6.0
0.1,0.30000000000000004,50,1.0,13.0,1.0,0.0,0.0,2.0
0.1,0.30000000000000004,50,0.5,4.0,0.5,0.0,0.0,2.5
0.1,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,1.5
0.1,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,1.0
0.1,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.5
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,3.5,10.0,3.5,0.0,0.0,3.5
0.2,0.30000000000000004,50,31.5,51.0,31.5,3.0,0.0,7.5
0.2,0.30000000000000004,50,38.5,66.0,38.5,14.0,0.0,9.5
0.2,0.30000000000000004,50,35.0,52.0,35.0,13.0,0.0,14.0
0.2,0.30000000000000004,50,26.0,64.0,26.0,6.0,0.0,15.0
0.2,0.30000000000000004,50,10.5,34.0,10.5,0.0,0.0,12.5
0.2,0.30000000000000004,50,3.5,14.0,3.5,1.0,0.0,7.5
0.2,0.30000000000000004,50,0.5,7.0,0.5,0.0,0.0,3.5
0.2,0.30000000000000004,50,1.0,1.0,1.0,0.0,0.0,4.0
0.2,0.30000000000000004,50,1.0,4.0,1.0,0.0,0.0,2.0
0.2,0.30000000000000004,50,0.0,5.0,0.0,0.0,0.0,1.0
0.2,0.30000000000000004,50,0.0,7.0,0.0,0.0,0.0,1.5
0.2,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,1.0
0.2,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,2.0,17.0,2.0,0.0,0.0,3.0
0.30000000000000004,0.30000000000000004,50,21.0,39.0,21.0,5.0,0.0,8.0
0.30000000000000004,0.30000000000000004,50,25.5,51.0,25.5,8.0,0.0,15.0
0.30000000000000004,0.30000000000000004,50,30.0,60.0,30.0,16.0,0.0,20.5
0.30000000000000004,0.30000000000000004,50,25.5,47.0,25.5,10.0,0.0,14.0
0.30000000000000004,0.30000000000000004,50,17.5,27.0,17.5,5.0,0.0,10.0
0.30000000000000004,0.30000000000000004,50,6.5,19.0,6.5,1.0,0.0,8.5
0.30000000000000004,0.30000000000000004,50,4.5,19.0,4.5,0.0,0.0,4.0
0.30000000000000004,0.30000000000000004,50,2.5,18.0,2.5,0.0,0.0,2.0
0.30000000000000004,0.30000000000000004,50,0.0,5.0,0.0,0.0,0.0,2.5
0.30000000000000004,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.5
0.30000000000000004,0.30000000000000004,50,0.0,4.0,0.0,0.0,0.0,0.5
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,5.5,18.0,5.5,0.0,0.0,4.0
0.4,0.30000000000000004,50,15.5,48.0,15.5,10.0,0.0,10.0
0.4,0.30000000000000004,50,39.0,56.0,39.0,20.0,0.0,13.5
0.4,0.30000000000000004,50,28.5,71.0,28.5,3.0,0.0,21.0
0.4,0.30000000000000004,50,18.5,48.0,18.5,0.0,0.0,17.5
0.4,0.30000000000000004,50,9.0,39.0,9.0,1.0,0.0,14.5
0.4,0.30000000000000004,50,3.0,28.0,3.0,0.0,0.0,7.0
0.4,0.30000000000000004,50,0.5,14.0,0.5,0.0,0.0,5.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,2.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,1.5
0.4,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,1.0
0.4,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,3.0,16.0,3.0,0.0,0.0,4.5
0.5,0.30000000000000004,50,25.5,42.0,25.5,11.0,0.0,7.0
0.5,0.30000000000000004,50,27.5,56.0,27.5,5.0,0.0,14.0
0.5,0.30000000000000004,50,23.0,81.0,23.0,6.0,0.0,15.5
0.5,0.30000000000000004,50,21.0,41.0,21.0,10.0,0.0,12.0
0.5,0.30000000000000004,50,14.5,30.0,14.5,3.0,0.0,15.5
0.5,0.30000000000000004,50,12.0,35.0,12.0,2.0,0.0,10.0
0.5,0.30000000000000004,50,2.0,29.0,2.0,0.0,0.0,5.0
0.5,0.30000000000000004,50,1.5,10.0,1.5,0.0,0.0,3.5
0.5,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,2.5
0.5,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,1.5
0.5,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.5
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.5
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,6.0,20.0,6.0,2.0,0.0,4.0
0.6,0.30000000000000004,50,38.0,52.0,38.0,11.0,0.0,7.5
0.6,0.30000000000000004,50,29.5,68.0,29.5,2.0,0.0,10.0
0.6,0.30000000000000004,50,29.0,41.0,29.0,13.0,0.0,8.0
0.6,0.30000000000000004,50,19.0,47.0,19.0,14.0,0.0,12.0
0.6,0.30000000000000004,50,13.0,30.0,13.0,0.0,0.0,13.0
0.6,0.30000000000000004,50,4.5,15.0,4.5,1.0,0.0,9.5
0.6,0.30000000000000004,50,2.0,14.0,2.0,0.0,0.0,6.0
0.6,0.30000000000000004,50,0.0,9.0,0.0,0.0,0.0,4.5
0.6,0.30000000000000004,50,0.0,6.0,0.0,0.0,0.0,3.5
0.6,0.30000000000000004,50,0.0,3.0,0.0,0.0,0.0,2.5
0.6,0.30000000000000004,50,0.0,4.0,0.0,0.0,0.0,1.0
0.6,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,5.0,28.0,5.0,2.0,0.0,4.0
0.7000000000000001,0.30000000000000004,50,22.0,40.0,22.0,6.0,0.0,8.5
0.7000000000000001,0.30000000000000004,50,24.5,57.0,24.5,7.0,0.0,17.0
0.7000000000000001,0.30000000000000004,50,21.5,45.0,21.5,6.0,0.0,19.5
0.7000000000000001,0.30000000000000004,50,11.5,32.0,11.5,7.0,0.0,17.0
0.7000000000000001,0.30000000000000004,50,9.5,21.0,9.5,3.0,0.0,16.5
0.7000000000000001,0.30000000000000004,50,10.5,25.0,10.5,0.0,0.0,13.0
0.7000000000000001,0.30000000000000004,50,3.0,15.0,3.0,0.0,0.0,6.0
0.7000000000000001,0.30000000000000004,50,0.0,10.0,0.0,0.0,0.0,4.5
0.7000000000000001,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,2.0
0.7000000000000001,0.30000000000000004,50,0.5,4.0,0.5,0.0,0.0,1.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,1.0
0.7000000000000001,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,7.0,15.0,7.0,0.0,0.0,3.0
0.8,0.30000000000000004,50,16.5,43.0,16.5,2.0,0.0,6.0
0.8,0.30000000000000004,50,38.5,50.0,38.5,21.0,0.0,10.0
0.8,0.30000000000000004,50,21.5,35.0,21.5,12.0,0.0,15.5
0.8,0.30000000000000004,50,17.0,26.0,17.0,10.0,0.0,13.5
0.8,0.30000000000000004,50,11.5,18.0,11.5,3.0,0.0,17.5
0.8,0.30000000000000004,50,6.0,17.0,6.0,0.0,0.0,11.5
0.8,0.30000000000000004,50,1.0,13.0,1.0,0.0,0.0,16.0
0.8,0.30000000000000004,50,2.0,7.0,2.0,0.0,0.0,8.5
0.8,0.30000000000000004,50,2.0,5.0,2.0,0.0,0.0,3.0
0.8,0.30000000000000004,50,0.0,3.0,0.0,0.0,0.0,3.0
0.8,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,2.0
0.8,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,3.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.8,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,9.5,15.0,9.5,1.0,0.0,4.0
0.9,0.30000000000000004,50,27.0,62.0,27.0,14.0,0.0,9.5
0.9,0.30000000000000004,50,27.0,53.0,27.0,12.0,0.0,8.0
0.9,0.30000000000000004,50,24.0,40.0,24.0,1.0,0.0,10.5
0.9,0.30000000000000004,50,20.0,33.0,20.0,2.0,0.0,16.0
0.9,0.30000000000000004,50,10.0,30.0,10.0,2.0,0.0,14.0
0.9,0.30000000000000004,50,3.0,26.0,3.0,1.0,0.0,13.0
0.9,0.30000000000000004,50,3.5,18.0,3.5,0.0,0.0,5.0
0.9,0.30000000000000004,50,1.0,9.0,1.0,0.0,0.0,4.0
0.9,0.30000000000000004,50,1.0,12.0,1.0,0.0,0.0,1.5
0.9,0.30000000000000004,50,0.0,5.0,0.0,0.0,0.0,2.0
0.9,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,1.0
0.9,0.30000000000000004,50,0.0,2.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.9,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,8.0,19.0,8.0,0.0,0.0,4.5
1.0,0.30000000000000004,50,16.5,34.0,16.5,3.0,0.0,12.0
1.0,0.30000000000000004,50,35.0,54.0,35.0,1.0,0.0,13.0
1.0,0.30000000000000004,50,23.0,50.0,23.0,7.0,0.0,16.0
1.0,0.30000000000000004,50,15.0,31.0,15.0,0.0,0.0,15.5
1.0,0.30000000000000004,50,8.5,20.0,8.5,1.0,0.0,14.5
1.0,0.30000000000000004,50,2.5,26.0,2.5,0.0,0.0,12.5
1.0,0.30000000000000004,50,2.0,30.0,2.0,0.0,0.0,7.0
1.0,0.30000000000000004,50,1.0,11.0,1.0,0.0,0.0,4.5
1.0,0.30000000000000004,50,0.5,2.0,0.5,0.0,0.0,2.0
1.0,0.30000000000000004,50,0.0,3.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,2.0
1.0,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.5
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,1.0,0.0,0.0,0.0,0.5
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.30000000000000004,50,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,3.0,10.0,4.0,0.0,0.0,4.0
0.1,0.2,75,11.5,35.0,16.0,7.0,3.5,7.5
0.1,0.2,75,17.5,65.0,21.5,13.0,5.0,15.5
0.1,0.2,75,17.5,47.0,19.5,10.0,3.0,22.5
0.1,0.2,75,13.5,39.0,15.5,5.0,3.0,14.5
0.1,0.2,75,9.5,25.0,12.0,4.0,1.5,13.0
0.1,0.2,75,3.5,28.0,6.0,2.0,2.5,6.0
0.1,0.2,75,2.0,17.0,3.5,0.0,0.5,6.0
0.1,0.2,75,3.0,16.0,3.0,0.0,0.0,6.0
0.1,0.2,75,0.0,4.0,0.5,0.0,0.0,3.5
0.1,0.2,75,0.0,2.0,0.5,0.0,0.0,1.0
0.1,0.2,75,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.2,75,0.0,1.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,1.0,0.0,0.0,0.0,1.0
0.1,0.2,75,0.0,2.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.1,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,3.5,19.0,4.5,0.0,1.0,4.5
0.2,0.2,75,23.0,42.0,28.0,10.0,3.5,7.5
0.2,0.2,75,23.0,49.0,34.0,12.0,6.5,12.5
0.2,0.2,75,18.0,47.0,20.0,10.0,3.5,17.0
0.2,0.2,75,10.0,33.0,15.0,0.0,4.5,19.5
0.2,0.2,75,8.5,23.0,11.0,0.0,2.0,15.5
0.2,0.2,75,4.5,18.0,5.0,1.0,1.0,13.5
0.2,0.2,75,1.0,7.0,2.0,0.0,0.0,12.0
0.2,0.2,75,1.0,9.0,1.0,0.0,0.0,5.5
0.2,0.2,75,0.5,10.0,1.0,0.0,0.0,4.0
0.2,0.2,75,0.0,2.0,0.0,0.0,0.0,2.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.2,75,0.0,2.0,0.0,0.0,0.0,1.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.2,75,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.2,75,4.5,12.0,6.0,2.0,1.0,4.5
0.30000000000000004,0.2,75,22.5,56.0,25.5,9.0,2.5,7.5
0.30000000000000004,0.2,75,23.5,48.0,31.5,10.0,6.5,10.0
0.30000000000000004,0.2,75,18.5,43.0,23.5,9.0,5.0,12.5
0.30000000000000004,0.2,75,5.5,27.0,9.5,6.0,4.5,22.0
0.30000000000000004,0.2,75,6.5,28.0,8.5,0.0,2.5,16.5
0.30000000000000004,0.2,75,3.0,27.0,4.0,2.0,2.0,14.0
0.30000000000000004,0.2,75,2.0,11.0,3.5,1.0,1.0,10.0
0.30000000000000004,0.2,75,1.0,7.0,1.5,0.0,0.0,5.5
0.30000000000000004,0.2,75,0.5,14.0,0.5,0.0,0.0,3.5
0.30000000000000004,0.2,75,0.0,6.0,0.0,0.0,0.0,1.0
0.30000000000000004,0.2,75,0.0,1.0,0.0,0.0,0.0,1.0
0.30000000000000004,0.2,75,0.0,1.0,0.0,0.0,0.0,0.0
